Year,Month,Province,PM2.5
2021,Dec,น่าน,25.5
2021,Dec,พะเยา,31.0
2021,Dec,พิษณุโลก,37.0
2021,Dec,แพร่,32.0
2021,Dec,แม่ฮ่องสอน,20.0
2021,Dec,ลำปาง,25.25
2021,Dec,ลำพูน,32.0
2021,Dec,ตาก,33.0
2021,Dec,อุตรดิตถ์,30.0
2021,Dec,สุโขทัย,34.666666666666664
2021,Dec,พิจิตร,34.666666666666664
2021,Dec,เพชรบูรณ์,27.0
2021,Dec,กำแพงเพชร,26.333333333333332
2021,Dec,ขอนแก่น,37.0
2021,Dec,นครราชสีมา,31.0
2021,Dec,นครพนม,28.0
2021,Dec,เลย,31.0
2021,Dec,หนองคาย,15.0
2021,Dec,อุบลราชธานี,19.0
2021,Dec,สกลนคร,28.0
2021,Dec,อุดรธานี,30.0
2021,Dec,บุรีรัมย์,19.333333333333332
2021,Dec,มุกดาหาร,20.333333333333332
2021,Dec,บึงกาฬ,17.0
2021,Dec,กาฬสินธุ์,33.0
2021,Dec,ชัยภูมิ,25.0
2021,Dec,ยโสธร,26.0
2021,Dec,อำนาจเจริญ,20.0
2021,Dec,สุรินทร์,18.0
2021,Dec,ศรีสะเกษ,15.5
2021,Dec,ร้อยเอ็ด,25.621179487179486
2021,Dec,มหาสารคาม,25.621179487179486
2021,Dec,หนองบัวลำภู,25.621179487179486
2021,Dec,ฉะเชิงเทรา,28.0
2021,Dec,ชลบุรี,27.0
2021,Dec,ตราด,18.0
2021,Dec,ระยอง,26.0
2021,Dec,สระแก้ว,24.0
2021,Dec,ปราจีนบุรี,32.0
2021,Dec,จันทบุรี,16.0
2021,Dec,นครนายก,18.5
2021,Dec,กาญจนบุรี,26.0
2021,Dec,ราชบุรี,40.0
2021,Dec,สุพรรณบุรี,34.0
2021,Dec,ประจวบคีรีขันธ์,28.0
2021,Dec,เพชรบุรี,25.621179487179486
2021,Dec,นราธิวาส,16.0
2021,Dec,นครศรีธรรมราช,16.0
2021,Dec,ภูเก็ต,17.0
2021,Dec,ยะลา,13.0
2021,Dec,สงขลา,16.0
2021,Dec,สุราษฎร์ธานี,17.0
2021,Dec,สตูล,9.0
2021,Dec,ตรัง,12.0
2021,Dec,ชุมพร,25.621179487179486
2021,Dec,กระบี่,25.621179487179486
2021,Dec,พัทลุง,25.621179487179486
2021,Dec,ปัตตานี,25.621179487179486
2021,Dec,ระนอง,25.621179487179486
2021,Dec,พังงา,25.621179487179486
2022,Jan,กรุงเทพมหานคร,29.83333333333333
2022,Jan,นนทบุรี,26.5
2022,Jan,ปทุมธานี,34.0
2022,Jan,สมุทรปราการ,30.4
2022,Jan,สมุทรสาคร,32.0
2022,Jan,นครปฐม,33.0
2022,Jan,พระนครศรีอยุธยา,31.0
2022,Jan,สระบุรี,39.5
2022,Jan,ลพบุรี,37.5
2022,Jan,สิงห์บุรี,42.0
2022,Jan,อ่างทอง,32.039337995337995
2022,Jan,ชัยนาท,32.039337995337995
2022,Jan,สมุทรสงคราม,25.0
2022,Jan,นครสวรรค์,33.0
2022,Jan,อุทัยธานี,42.5
2022,Jan,เชียงราย,22.0
2022,Jan,เชียงใหม่,21.5
2022,Jan,น่าน,24.5
2022,Jan,พะเยา,29.0
2022,Jan,พิษณุโลก,36.0
2022,Jan,แพร่,33.0
2022,Jan,แม่ฮ่องสอน,18.0
2022,Jan,ลำปาง,24.666666666666668
2022,Jan,ลำพูน,30.0
2022,Jan,ตาก,33.0
2022,Jan,อุตรดิตถ์,37.0
2022,Jan,สุโขทัย,47.0
2022,Jan,พิจิตร,35.0
2022,Jan,เพชรบูรณ์,30.5
2022,Jan,กำแพงเพชร,33.5
2022,Jan,ขอนแก่น,42.0
2022,Jan,นครราชสีมา,34.0
2022,Jan,นครพนม,25.0
2022,Jan,เลย,29.0
2022,Jan,หนองคาย,37.0
2022,Jan,อุบลราชธานี,26.0
2022,Jan,สกลนคร,21.0
2022,Jan,อุดรธานี,29.0
2022,Jan,บุรีรัมย์,24.5
2022,Jan,มุกดาหาร,24.5
2022,Jan,บึงกาฬ,14.0
2022,Jan,กาฬสินธุ์,28.0
2022,Jan,ชัยภูมิ,26.0
2022,Jan,ยโสธร,24.0
2022,Jan,อำนาจเจริญ,17.0
2022,Jan,สุรินทร์,27.0
2022,Jan,ศรีสะเกษ,20.0
2022,Jan,ร้อยเอ็ด,32.039337995337995
2022,Jan,มหาสารคาม,32.039337995337995
2022,Jan,หนองบัวลำภู,32.039337995337995
2022,Jan,ฉะเชิงเทรา,34.0
2022,Jan,ชลบุรี,26.0
2022,Jan,ตราด,18.0
2022,Jan,ระยอง,26.6
2022,Jan,สระแก้ว,30.0
2022,Jan,ปราจีนบุรี,35.0
2022,Jan,จันทบุรี,23.0
2022,Jan,นครนายก,26.0
2022,Jan,กาญจนบุรี,35.0
2022,Jan,ราชบุรี,35.0
2022,Jan,สุพรรณบุรี,33.0
2022,Jan,ประจวบคีรีขันธ์,33.5
2022,Jan,เพชรบุรี,32.039337995337995
2022,Jan,นราธิวาส,21.0
2022,Jan,นครศรีธรรมราช,20.0
2022,Jan,ภูเก็ต,16.0
2022,Jan,ยะลา,16.5
2022,Jan,สงขลา,18.0
2022,Jan,สุราษฎร์ธานี,17.0
2022,Jan,สตูล,13.0
2022,Jan,ตรัง,13.0
2022,Jan,ชุมพร,32.039337995337995
2022,Jan,กระบี่,32.039337995337995
2022,Jan,พัทลุง,32.039337995337995
2022,Jan,ปัตตานี,32.039337995337995
2022,Jan,ระนอง,32.039337995337995
2022,Jan,พังงา,32.039337995337995
2022,Feb,กรุงเทพมหานคร,30.166666666666668
2022,Feb,นนทบุรี,28.0
2022,Feb,ปทุมธานี,31.0
2022,Feb,สมุทรปราการ,29.8
2022,Feb,สมุทรสาคร,29.5
2022,Feb,นครปฐม,28.0
2022,Feb,พระนครศรีอยุธยา,27.0
2022,Feb,สระบุรี,36.5
2022,Feb,ลพบุรี,42.0
2022,Feb,สิงห์บุรี,43.0
2022,Feb,อ่างทอง,39.20553846153846
2022,Feb,ชัยนาท,39.20553846153846
2022,Feb,สมุทรสงคราม,21.0
2022,Feb,นครสวรรค์,27.0
2022,Feb,อุทัยธานี,50.0
2022,Feb,เชียงราย,25.5
2022,Feb,เชียงใหม่,26.5
2022,Feb,น่าน,29.5
2022,Feb,พะเยา,29.0
2022,Feb,พิษณุโลก,27.0
2022,Feb,แพร่,32.0
2022,Feb,แม่ฮ่องสอน,36.0
2022,Feb,ลำปาง,29.666666666666668
2022,Feb,ลำพูน,33.0
2022,Feb,ตาก,32.0
2022,Feb,อุตรดิตถ์,31.0
2022,Feb,สุโขทัย,80.5
2022,Feb,พิจิตร,43.0
2022,Feb,เพชรบูรณ์,46.5
2022,Feb,กำแพงเพชร,50.0
2022,Feb,ขอนแก่น,38.0
2022,Feb,นครราชสีมา,34.0
2022,Feb,นครพนม,22.0
2022,Feb,เลย,28.0
2022,Feb,หนองคาย,46.0
2022,Feb,อุบลราชธานี,24.0
2022,Feb,สกลนคร,18.0
2022,Feb,อุดรธานี,24.0
2022,Feb,บุรีรัมย์,38.0
2022,Feb,มุกดาหาร,44.5
2022,Feb,บึงกาฬ,29.0
2022,Feb,กาฬสินธุ์,51.0
2022,Feb,ชัยภูมิ,45.0
2022,Feb,ยโสธร,49.0
2022,Feb,อำนาจเจริญ,41.0
2022,Feb,สุรินทร์,45.0
2022,Feb,ศรีสะเกษ,42.0
2022,Feb,ร้อยเอ็ด,39.20553846153846
2022,Feb,มหาสารคาม,39.20553846153846
2022,Feb,หนองบัวลำภู,39.20553846153846
2022,Feb,ฉะเชิงเทรา,29.0
2022,Feb,ชลบุรี,24.0
2022,Feb,ตราด,17.0
2022,Feb,ระยอง,23.6
2022,Feb,สระแก้ว,28.0
2022,Feb,ปราจีนบุรี,35.0
2022,Feb,จันทบุรี,26.0
2022,Feb,นครนายก,30.0
2022,Feb,กาญจนบุรี,29.0
2022,Feb,ราชบุรี,30.0
2022,Feb,สุพรรณบุรี,28.0
2022,Feb,ประจวบคีรีขันธ์,31.0
2022,Feb,เพชรบุรี,39.20553846153846
2022,Feb,นราธิวาส,16.0
2022,Feb,นครศรีธรรมราช,15.0
2022,Feb,ภูเก็ต,13.0
2022,Feb,ยะลา,14.5
2022,Feb,สงขลา,14.0
2022,Feb,สุราษฎร์ธานี,13.0
2022,Feb,สตูล,14.0
2022,Feb,ตรัง,10.0
2022,Feb,ชุมพร,39.20553846153846
2022,Feb,กระบี่,39.20553846153846
2022,Feb,พัทลุง,39.20553846153846
2022,Feb,ปัตตานี,39.20553846153846
2022,Feb,ระนอง,39.20553846153846
2022,Feb,พังงา,39.20553846153846
2022,Mar,กรุงเทพมหานคร,23.25
2022,Mar,นนทบุรี,21.0
2022,Mar,ปทุมธานี,27.0
2022,Mar,สมุทรปราการ,21.8
2022,Mar,สมุทรสาคร,20.0
2022,Mar,นครปฐม,20.0
2022,Mar,พระนครศรีอยุธยา,25.0
2022,Mar,สระบุรี,34.0
2022,Mar,ลพบุรี,43.5
2022,Mar,สิงห์บุรี,38.0
2022,Mar,อ่างทอง,41.57794871794872
2022,Mar,ชัยนาท,41.57794871794872
2022,Mar,สมุทรสงคราม,14.0
2022,Mar,นครสวรรค์,30.0
2022,Mar,อุทัยธานี,52.0
2022,Mar,เชียงราย,41.0
2022,Mar,เชียงใหม่,39.5
2022,Mar,น่าน,34.0
2022,Mar,พะเยา,38.0
2022,Mar,พิษณุโลก,34.0
2022,Mar,แพร่,40.0
2022,Mar,แม่ฮ่องสอน,83.0
2022,Mar,ลำปาง,35.333333333333336
2022,Mar,ลำพูน,38.0
2022,Mar,ตาก,32.0
2022,Mar,อุตรดิตถ์,39.0
2022,Mar,สุโขทัย,79.0
2022,Mar,พิจิตร,49.0
2022,Mar,เพชรบูรณ์,51.0
2022,Mar,กำแพงเพชร,58.0
2022,Mar,ขอนแก่น,40.0
2022,Mar,นครราชสีมา,35.0
2022,Mar,นครพนม,40.0
2022,Mar,เลย,35.0
2022,Mar,หนองคาย,55.0
2022,Mar,อุบลราชธานี,39.0
2022,Mar,สกลนคร,29.0
2022,Mar,อุดรธานี,32.0
2022,Mar,บุรีรัมย์,39.0
2022,Mar,มุกดาหาร,50.0
2022,Mar,บึงกาฬ,37.0
2022,Mar,กาฬสินธุ์,55.0
2022,Mar,ชัยภูมิ,36.0
2022,Mar,ยโสธร,48.0
2022,Mar,อำนาจเจริญ,41.0
2022,Mar,สุรินทร์,37.0
2022,Mar,ศรีสะเกษ,41.0
2022,Mar,ร้อยเอ็ด,41.57794871794872
2022,Mar,มหาสารคาม,41.57794871794872
2022,Mar,หนองบัวลำภู,41.57794871794872
2022,Mar,ฉะเชิงเทรา,26.0
2022,Mar,ชลบุรี,18.666666666666668
2022,Mar,ตราด,15.0
2022,Mar,ระยอง,18.2
2022,Mar,สระแก้ว,25.0
2022,Mar,ปราจีนบุรี,32.0
2022,Mar,จันทบุรี,25.5
2022,Mar,นครนายก,28.0
2022,Mar,กาญจนบุรี,24.0
2022,Mar,ราชบุรี,25.0
2022,Mar,สุพรรณบุรี,25.0
2022,Mar,ประจวบคีรีขันธ์,30.0
2022,Mar,เพชรบุรี,41.57794871794872
2022,Mar,นราธิวาส,15.0
2022,Mar,นครศรีธรรมราช,16.0
2022,Mar,ภูเก็ต,14.0
2022,Mar,ยะลา,14.0
2022,Mar,สงขลา,16.0
2022,Mar,สุราษฎร์ธานี,15.0
2022,Mar,สตูล,15.0
2022,Mar,ตรัง,12.0
2022,Mar,ชุมพร,41.57794871794872
2022,Mar,กระบี่,41.57794871794872
2022,Mar,พัทลุง,41.57794871794872
2022,Mar,ปัตตานี,41.57794871794872
2022,Mar,ระนอง,41.57794871794872
2022,Mar,พังงา,41.57794871794872
2022,Apr,กรุงเทพมหานคร,30.416666666666668
2022,Apr,นนทบุรี,28.0
2022,Apr,ปทุมธานี,33.0
2022,Apr,สมุทรปราการ,30.2
2022,Apr,สมุทรสาคร,31.0
2022,Apr,นครปฐม,31.0
2022,Apr,พระนครศรีอยุธยา,32.0
2022,Apr,สระบุรี,35.5
2022,Apr,ลพบุรี,45.0
2022,Apr,สิงห์บุรี,41.0
2022,Apr,อ่างทอง,38.42352662721893
2022,Apr,ชัยนาท,38.42352662721893
2022,Apr,สมุทรสงคราม,25.0
2022,Apr,นครสวรรค์,32.0
2022,Apr,อุทัยธานี,55.5
2022,Apr,เชียงราย,44.5
2022,Apr,เชียงใหม่,40.0
2022,Apr,น่าน,45.5
2022,Apr,พะเยา,38.0
2022,Apr,พิษณุโลก,42.0
2022,Apr,แพร่,44.0
2022,Apr,แม่ฮ่องสอน,50.0
2022,Apr,ลำปาง,40.66666666666666
2022,Apr,ลำพูน,33.0
2022,Apr,ตาก,33.0
2022,Apr,อุตรดิตถ์,44.0
2022,Apr,สุโขทัย,59.0
2022,Apr,พิจิตร,52.5
2022,Apr,เพชรบูรณ์,49.0
2022,Apr,กำแพงเพชร,59.5
2022,Apr,ขอนแก่น,41.0
2022,Apr,นครราชสีมา,32.0
2022,Apr,นครพนม,35.0
2022,Apr,เลย,36.0
2022,Apr,หนองคาย,56.0
2022,Apr,อุบลราชธานี,43.0
2022,Apr,สกลนคร,33.0
2022,Apr,อุดรธานี,37.0
2022,Apr,บุรีรัมย์,29.5
2022,Apr,มุกดาหาร,51.5
2022,Apr,บึงกาฬ,58.0
2022,Apr,กาฬสินธุ์,65.0
2022,Apr,ชัยภูมิ,41.0
2022,Apr,ยโสธร,50.0
2022,Apr,อำนาจเจริญ,50.0
2022,Apr,สุรินทร์,31.0
2022,Apr,ศรีสะเกษ,36.0
2022,Apr,ร้อยเอ็ด,38.42352662721893
2022,Apr,มหาสารคาม,38.42352662721893
2022,Apr,หนองบัวลำภู,38.42352662721893
2022,Apr,ฉะเชิงเทรา,27.0
2022,Apr,ชลบุรี,25.666666666666668
2022,Apr,ตราด,19.0
2022,Apr,ระยอง,24.4
2022,Apr,สระแก้ว,25.0
2022,Apr,ปราจีนบุรี,32.0
2022,Apr,จันทบุรี,22.0
2022,Apr,นครนายก,29.0
2022,Apr,กาญจนบุรี,22.0
2022,Apr,ราชบุรี,34.0
2022,Apr,สุพรรณบุรี,36.0
2022,Apr,ประจวบคีรีขันธ์,32.0
2022,Apr,เพชรบุรี,38.42352662721893
2022,Apr,นราธิวาส,15.0
2022,Apr,นครศรีธรรมราช,18.0
2022,Apr,ภูเก็ต,15.0
2022,Apr,ยะลา,14.5
2022,Apr,สงขลา,18.0
2022,Apr,สุราษฎร์ธานี,17.0
2022,Apr,สตูล,16.0
2022,Apr,ตรัง,14.0
2022,Apr,ชุมพร,38.42352662721893
2022,Apr,กระบี่,38.42352662721893
2022,Apr,พัทลุง,38.42352662721893
2022,Apr,ปัตตานี,38.42352662721893
2022,Apr,ระนอง,38.42352662721893
2022,Apr,พังงา,38.42352662721893
2022,May,กรุงเทพมหานคร,18.166666666666668
2022,May,นนทบุรี,13.5
2022,May,ปทุมธานี,14.0
2022,May,สมุทรปราการ,17.4
2022,May,สมุทรสาคร,18.5
2022,May,นครปฐม,13.0
2022,May,พระนครศรีอยุธยา,14.0
2022,May,สระบุรี,23.5
2022,May,ลพบุรี,24.0
2022,May,สิงห์บุรี,23.0
2022,May,อ่างทอง,19.42876923076923
2022,May,ชัยนาท,19.42876923076923
2022,May,สมุทรสงคราม,11.0
2022,May,นครสวรรค์,14.0
2022,May,อุทัยธานี,26.0
2022,May,เชียงราย,19.5
2022,May,เชียงใหม่,17.5
2022,May,น่าน,17.5
2022,May,พะเยา,16.0
2022,May,พิษณุโลก,12.0
2022,May,แพร่,16.0
2022,May,แม่ฮ่องสอน,13.0
2022,May,ลำปาง,16.666666666666668
2022,May,ลำพูน,14.0
2022,May,ตาก,14.0
2022,May,อุตรดิตถ์,17.0
2022,May,สุโขทัย,23.5
2022,May,พิจิตร,21.5
2022,May,เพชรบูรณ์,25.0
2022,May,กำแพงเพชร,22.5
2022,May,ขอนแก่น,20.0
2022,May,นครราชสีมา,18.0
2022,May,นครพนม,16.0
2022,May,เลย,13.0
2022,May,หนองคาย,17.0
2022,May,อุบลราชธานี,13.0
2022,May,สกลนคร,12.0
2022,May,อุดรธานี,12.0
2022,May,บุรีรัมย์,17.0
2022,May,มุกดาหาร,32.5
2022,May,บึงกาฬ,24.0
2022,May,กาฬสินธุ์,29.0
2022,May,ชัยภูมิ,18.0
2022,May,ยโสธร,22.0
2022,May,อำนาจเจริญ,25.0
2022,May,สุรินทร์,17.0
2022,May,ศรีสะเกษ,23.0
2022,May,ร้อยเอ็ด,19.42876923076923
2022,May,มหาสารคาม,19.42876923076923
2022,May,หนองบัวลำภู,19.42876923076923
